     time (s)       traj1:dt1e-7     traj2:dt1e-7     traj3:dt1e-8    traj4:dt1e-8
   7.9680000e-03   7.8564437e+00   9.0119760e+00   1.1358491e+01   1.2541667e+01
   7.9700000e-03   7.8564437e+00   9.0119760e+00   1.1358491e+01   1.2541667e+01
   7.9720000e-03   7.8564437e+00   9.0119760e+00   1.1358491e+01   1.2541667e+01
   7.9740000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9760000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9780000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9800000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9820000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9840000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9860000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9880000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9900000e-03   8.8384992e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9920000e-03   6.8743883e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9940000e-03   6.8743883e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9960000e-03   6.8743883e+00   8.1107784e+00   1.1358491e+01   1.2541667e+01
   7.9980000e-03   6.8743883e+00   8.1107784e+00   1.0411950e+01   1.1576923e+01
   8.0000000e-03   6.8743883e+00   8.1107784e+00   1.0411950e+01   1.1576923e+01
   8.0020000e-03   6.8743883e+00   9.0119760e+00   1.0411950e+01   1.1576923e+01
   8.0040000e-03   6.8743883e+00   9.9131737e+00   1.0411950e+01   1.1576923e+01
   8.0060000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.1576923e+01
   8.0080000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.1576923e+01
   8.0100000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.1576923e+01
   8.0120000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.1576923e+01
   8.0140000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.1576923e+01
   8.0160000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.2541667e+01
   8.0180000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.2541667e+01
   8.0200000e-03   6.8743883e+00   9.9131737e+00   1.0411950e+01   1.2541667e+01
   8.0220000e-03   6.8743883e+00   9.9131737e+00   1.0411950e+01   1.3506410e+01
   8.0240000e-03   6.8743883e+00   9.9131737e+00   1.0411950e+01   1.3506410e+01
   8.0260000e-03   6.8743883e+00   9.9131737e+00   1.0411950e+01   1.3506410e+01
   8.0280000e-03   6.8743883e+00   9.9131737e+00   1.0411950e+01   1.3506410e+01
   8.0300000e-03   6.8743883e+00   9.9131737e+00   1.0411950e+01   1.3506410e+01
   8.0320000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.2541667e+01
   8.0340000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.0360000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.0380000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.0400000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.0420000e-03   5.8923328e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.0440000e-03   6.8743883e+00   9.9131737e+00   1.0411950e+01   1.0612179e+01
   8.0460000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.0612179e+01
   8.0480000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.0612179e+01
   8.0500000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.0612179e+01
   8.0520000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.0612179e+01
   8.0540000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.0612179e+01
   8.0560000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.0612179e+01
   8.0580000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.0612179e+01
   8.0600000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.1576923e+01
   8.0620000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.1576923e+01
   8.0640000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.1576923e+01
   8.0660000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.1576923e+01
   8.0680000e-03   5.8923328e+00   9.0119760e+00   1.0411950e+01   1.1576923e+01
   8.0700000e-03   5.8923328e+00   9.0119760e+00   1.1358491e+01   1.1576923e+01
   8.0720000e-03   5.8923328e+00   9.9131737e+00   1.1358491e+01   1.1576923e+01
   8.0740000e-03   5.8923328e+00   9.9131737e+00   1.1358491e+01   1.2541667e+01
   8.0760000e-03   5.8923328e+00   9.9131737e+00   1.1358491e+01   1.1576923e+01
   8.0780000e-03   5.8923328e+00   9.9131737e+00   1.1358491e+01   1.0612179e+01
   8.0800000e-03   5.8923328e+00   9.9131737e+00   1.1358491e+01   1.0612179e+01
   8.0820000e-03   5.8923328e+00   9.9131737e+00   1.1358491e+01   1.0612179e+01
   8.0840000e-03   5.8923328e+00   9.9131737e+00   1.1358491e+01   1.1576923e+01
   8.0860000e-03   5.8923328e+00   9.9131737e+00   1.1358491e+01   1.1576923e+01
   8.0880000e-03   5.8923328e+00   1.1715569e+01   1.1358491e+01   1.1576923e+01
   8.0900000e-03   5.8923328e+00   1.0814371e+01   1.1358491e+01   1.0612179e+01
   8.0920000e-03   5.8923328e+00   1.0814371e+01   1.1358491e+01   1.0612179e+01
   8.0940000e-03   5.8923328e+00   1.1715569e+01   1.1358491e+01   1.0612179e+01
   8.0960000e-03   5.8923328e+00   1.1715569e+01   1.1358491e+01   1.0612179e+01
   8.0980000e-03   5.8923328e+00   1.1715569e+01   1.1358491e+01   1.0612179e+01
   8.1000000e-03   5.8923328e+00   1.2616766e+01   1.1358491e+01   1.0612179e+01
   8.1020000e-03   5.8923328e+00   1.2616766e+01   1.1358491e+01   1.0612179e+01
   8.1040000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.0612179e+01
   8.1060000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.0612179e+01
   8.1080000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.0612179e+01
   8.1100000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.0612179e+01
   8.1120000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.0612179e+01
   8.1140000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.1576923e+01
   8.1160000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.1576923e+01
   8.1180000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.1576923e+01
   8.1200000e-03   5.8923328e+00   1.2616766e+01   1.2305031e+01   1.1576923e+01
   8.1220000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.1576923e+01
   8.1240000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1260000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1280000e-03   5.8923328e+00   1.5320359e+01   1.4198113e+01   1.1576923e+01
   8.1300000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1320000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1340000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1360000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1380000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.1576923e+01
   8.1400000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1420000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1440000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1460000e-03   6.8743883e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1480000e-03   6.8743883e+00   1.3517964e+01   1.4198113e+01   1.1576923e+01
   8.1500000e-03   6.8743883e+00   1.2616766e+01   1.4198113e+01   1.1576923e+01
   8.1520000e-03   6.8743883e+00   1.2616766e+01   1.4198113e+01   1.1576923e+01
   8.1540000e-03   6.8743883e+00   1.2616766e+01   1.4198113e+01   1.1576923e+01
   8.1560000e-03   6.8743883e+00   1.2616766e+01   1.4198113e+01   1.0612179e+01
   8.1580000e-03   6.8743883e+00   1.2616766e+01   1.4198113e+01   1.1576923e+01
   8.1600000e-03   6.8743883e+00   1.2616766e+01   1.3251572e+01   1.0612179e+01
   8.1620000e-03   6.8743883e+00   1.1715569e+01   1.3251572e+01   1.0612179e+01
   8.1640000e-03   6.8743883e+00   1.1715569e+01   1.4198113e+01   1.0612179e+01
   8.1660000e-03   6.8743883e+00   1.1715569e+01   1.4198113e+01   1.1576923e+01
   8.1680000e-03   6.8743883e+00   1.2616766e+01   1.4198113e+01   1.0612179e+01
   8.1700000e-03   6.8743883e+00   1.2616766e+01   1.4198113e+01   1.0612179e+01
   8.1720000e-03   6.8743883e+00   1.3517964e+01   1.3251572e+01   1.0612179e+01
   8.1740000e-03   6.8743883e+00   1.3517964e+01   1.3251572e+01   1.0612179e+01
   8.1760000e-03   6.8743883e+00   1.3517964e+01   1.3251572e+01   1.1576923e+01
   8.1780000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1800000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1820000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1840000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1860000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1880000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1900000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1920000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1940000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.1960000e-03   5.8923328e+00   1.5320359e+01   1.3251572e+01   1.1576923e+01
   8.1980000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.2000000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.2020000e-03   5.8923328e+00   1.4419162e+01   1.3251572e+01   1.1576923e+01
   8.2040000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.1576923e+01
   8.2060000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.1576923e+01
   8.2080000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.2541667e+01
   8.2100000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.2541667e+01
   8.2120000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.2541667e+01
   8.2140000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.2541667e+01
   8.2160000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.2541667e+01
   8.2180000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.2541667e+01
   8.2200000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.2541667e+01
   8.2220000e-03   5.8923328e+00   1.3517964e+01   1.3251572e+01   1.2541667e+01
   8.2240000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.2541667e+01
   8.2260000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.2541667e+01
   8.2280000e-03   5.8923328e+00   1.3517964e+01   1.4198113e+01   1.3506410e+01
   8.2300000e-03   6.8743883e+00   1.3517964e+01   1.5144654e+01   1.2541667e+01
   8.2320000e-03   6.8743883e+00   1.3517964e+01   1.5144654e+01   1.2541667e+01
   8.2340000e-03   6.8743883e+00   1.3517964e+01   1.5144654e+01   1.3506410e+01
   8.2360000e-03   6.8743883e+00   1.3517964e+01   1.4198113e+01   1.3506410e+01
   8.2380000e-03   6.8743883e+00   1.3517964e+01   1.4198113e+01   1.2541667e+01
   8.2400000e-03   6.8743883e+00   1.3517964e+01   1.4198113e+01   1.2541667e+01
   8.2420000e-03   6.8743883e+00   1.3517964e+01   1.4198113e+01   1.2541667e+01
   8.2440000e-03   6.8743883e+00   1.3517964e+01   1.4198113e+01   1.2541667e+01
   8.2460000e-03   6.8743883e+00   1.3517964e+01   1.5144654e+01   1.1576923e+01
   8.2480000e-03   6.8743883e+00   1.3517964e+01   1.5144654e+01   1.1576923e+01
   8.2500000e-03   6.8743883e+00   1.3517964e+01   1.5144654e+01   1.1576923e+01
   8.2520000e-03   6.8743883e+00   1.3517964e+01   1.5144654e+01   1.1576923e+01
   8.2540000e-03   6.8743883e+00   1.3517964e+01   1.5144654e+01   1.1576923e+01
   8.2560000e-03   5.8923328e+00   1.3517964e+01   1.5144654e+01   1.1576923e+01
   8.2580000e-03   5.8923328e+00   1.4419162e+01   1.6091195e+01   1.0612179e+01
   8.2600000e-03   5.8923328e+00   1.5320359e+01   1.5144654e+01   1.0612179e+01
   8.2620000e-03   5.8923328e+00   1.5320359e+01   1.5144654e+01   1.0612179e+01
   8.2640000e-03   5.8923328e+00   1.5320359e+01   1.5144654e+01   1.0612179e+01
   8.2660000e-03   5.8923328e+00   1.4419162e+01   1.5144654e+01   1.1576923e+01
   8.2680000e-03   5.8923328e+00   1.5320359e+01   1.5144654e+01   1.1576923e+01
   8.2700000e-03   5.8923328e+00   1.4419162e+01   1.5144654e+01   1.1576923e+01
   8.2720000e-03   5.8923328e+00   1.4419162e+01   1.5144654e+01   1.1576923e+01
   8.2740000e-03   5.8923328e+00   1.5320359e+01   1.5144654e+01   1.1576923e+01
   8.2760000e-03   5.8923328e+00   1.5320359e+01   1.5144654e+01   1.1576923e+01
   8.2780000e-03   5.8923328e+00   1.5320359e+01   1.5144654e+01   1.0612179e+01
   8.2800000e-03   5.8923328e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.2820000e-03   5.8923328e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.2840000e-03   5.8923328e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.2860000e-03   6.8743883e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.2880000e-03   6.8743883e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.2900000e-03   6.8743883e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.2920000e-03   6.8743883e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.2940000e-03   6.8743883e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.2960000e-03   6.8743883e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.2980000e-03   6.8743883e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.3000000e-03   6.8743883e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.3020000e-03   5.8923328e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.3040000e-03   5.8923328e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.3060000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3080000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3100000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.1576923e+01
   8.3120000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.1576923e+01
   8.3140000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.1576923e+01
   8.3160000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3180000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3200000e-03   5.8923328e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.3220000e-03   5.8923328e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.3240000e-03   6.8743883e+00   1.7122754e+01   1.5144654e+01   1.0612179e+01
   8.3260000e-03   5.8923328e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.3280000e-03   6.8743883e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.3300000e-03   6.8743883e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.3320000e-03   6.8743883e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.3340000e-03   6.8743883e+00   1.6221557e+01   1.5144654e+01   1.0612179e+01
   8.3360000e-03   6.8743883e+00   1.6221557e+01   1.4198113e+01   1.0612179e+01
   8.3380000e-03   6.8743883e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3400000e-03   6.8743883e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3420000e-03   6.8743883e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3440000e-03   6.8743883e+00   1.6221557e+01   1.4198113e+01   1.0612179e+01
   8.3460000e-03   6.8743883e+00   1.6221557e+01   1.4198113e+01   1.0612179e+01
   8.3480000e-03   5.8923328e+00   1.6221557e+01   1.4198113e+01   1.0612179e+01
   8.3500000e-03   5.8923328e+00   1.6221557e+01   1.4198113e+01   1.0612179e+01
   8.3520000e-03   5.8923328e+00   1.6221557e+01   1.4198113e+01   1.0612179e+01
   8.3540000e-03   5.8923328e+00   1.6221557e+01   1.4198113e+01   9.6474359e+00
   8.3560000e-03   5.8923328e+00   1.6221557e+01   1.4198113e+01   9.6474359e+00
   8.3580000e-03   5.8923328e+00   1.6221557e+01   1.4198113e+01   9.6474359e+00
   8.3600000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3620000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3640000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3660000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3680000e-03   4.9102773e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3700000e-03   4.9102773e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3720000e-03   4.9102773e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.3740000e-03   4.9102773e+00   1.8023952e+01   1.4198113e+01   1.0612179e+01
   8.3760000e-03   4.9102773e+00   1.8023952e+01   1.4198113e+01   1.0612179e+01
   8.3780000e-03   4.9102773e+00   1.8023952e+01   1.4198113e+01   1.0612179e+01
   8.3800000e-03   4.9102773e+00   1.7122754e+01   1.4198113e+01   9.6474359e+00
   8.3820000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   9.6474359e+00
   8.3840000e-03   5.8923328e+00   1.7122754e+01   1.4198113e+01   9.6474359e+00
   8.3860000e-03   4.9102773e+00   1.7122754e+01   1.4198113e+01   9.6474359e+00
   8.3880000e-03   4.9102773e+00   1.7122754e+01   1.4198113e+01   9.6474359e+00
   8.3900000e-03   4.9102773e+00   1.7122754e+01   1.4198113e+01   9.6474359e+00
   8.3920000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.3940000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.3960000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.3980000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   9.6474359e+00
   8.4000000e-03   4.9102773e+00   1.6221557e+01   1.4198113e+01   1.0612179e+01
   8.4020000e-03   4.9102773e+00   1.7122754e+01   1.4198113e+01   1.0612179e+01
   8.4040000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4060000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4080000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4100000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4120000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4140000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4160000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4180000e-03   4.9102773e+00   1.8023952e+01   1.3251572e+01   1.0612179e+01
   8.4200000e-03   4.9102773e+00   1.8023952e+01   1.3251572e+01   1.0612179e+01
   8.4220000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   1.0612179e+01
   8.4240000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   1.0612179e+01
   8.4260000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   1.0612179e+01
   8.4280000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   1.0612179e+01
   8.4300000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   1.0612179e+01
   8.4320000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   1.0612179e+01
   8.4340000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   1.0612179e+01
   8.4360000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   1.0612179e+01
   8.4380000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4400000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4420000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4440000e-03   4.9102773e+00   1.7122754e+01   1.3251572e+01   9.6474359e+00
   8.4460000e-03   4.9102773e+00   1.6221557e+01   1.2305031e+01   9.6474359e+00
   8.4480000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4500000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4520000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4540000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4560000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4580000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4600000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4620000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4640000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4660000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4680000e-03   4.9102773e+00   1.6221557e+01   1.3251572e+01   8.6826923e+00
   8.4700000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   7.7179487e+00
   8.4720000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   7.7179487e+00
   8.4740000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   7.7179487e+00
   8.4760000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   7.7179487e+00
   8.4780000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   7.7179487e+00
   8.4800000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   7.7179487e+00
   8.4820000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   7.7179487e+00
   8.4840000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   6.7532051e+00
   8.4860000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   6.7532051e+00
   8.4880000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   6.7532051e+00
   8.4900000e-03   4.9102773e+00   1.5320359e+01   1.4198113e+01   6.7532051e+00
   8.4920000e-03   5.8923328e+00   1.5320359e+01   1.4198113e+01   6.7532051e+00
   8.4940000e-03   5.8923328e+00   1.5320359e+01   1.4198113e+01   6.7532051e+00
   8.4960000e-03   4.9102773e+00   1.5320359e+01   1.3251572e+01   6.7532051e+00
   8.4980000e-03   4.9102773e+00   1.5320359e+01   1.2305031e+01   6.7532051e+00
   8.5000000e-03   4.9102773e+00   1.5320359e+01   1.2305031e+01   6.7532051e+00
   8.5020000e-03   4.9102773e+00   1.5320359e+01   1.2305031e+01   6.7532051e+00
   8.5040000e-03   4.9102773e+00   1.5320359e+01   1.2305031e+01   6.7532051e+00
   8.5060000e-03   4.9102773e+00   1.5320359e+01   1.2305031e+01   7.7179487e+00
   8.5080000e-03   4.9102773e+00   1.5320359e+01   1.1358491e+01   7.7179487e+00
   8.5100000e-03   4.9102773e+00   1.5320359e+01   1.1358491e+01   7.7179487e+00
   8.5120000e-03   4.9102773e+00   1.4419162e+01   1.1358491e+01   7.7179487e+00
   8.5140000e-03   4.9102773e+00   1.6221557e+01   1.1358491e+01   7.7179487e+00
   8.5160000e-03   4.9102773e+00   1.5320359e+01   1.1358491e+01   7.7179487e+00
   8.5180000e-03   4.9102773e+00   1.5320359e+01   1.0411950e+01   7.7179487e+00
   8.5200000e-03   4.9102773e+00   1.5320359e+01   1.0411950e+01   7.7179487e+00
   8.5220000e-03   4.9102773e+00   1.5320359e+01   1.0411950e+01   7.7179487e+00
   8.5240000e-03   4.9102773e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5260000e-03   4.9102773e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5280000e-03   5.8923328e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5300000e-03   5.8923328e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5320000e-03   5.8923328e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5340000e-03   5.8923328e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5360000e-03   5.8923328e+00   1.3517964e+01   9.4654088e+00   7.7179487e+00
   8.5380000e-03   5.8923328e+00   1.3517964e+01   9.4654088e+00   6.7532051e+00
   8.5400000e-03   5.8923328e+00   1.3517964e+01   9.4654088e+00   6.7532051e+00
   8.5420000e-03   5.8923328e+00   1.3517964e+01   9.4654088e+00   6.7532051e+00
   8.5440000e-03   5.8923328e+00   1.3517964e+01   9.4654088e+00   6.7532051e+00
   8.5460000e-03   5.8923328e+00   1.3517964e+01   9.4654088e+00   6.7532051e+00
   8.5480000e-03   5.8923328e+00   1.3517964e+01   9.4654088e+00   7.7179487e+00
   8.5500000e-03   5.8923328e+00   1.3517964e+01   9.4654088e+00   7.7179487e+00
   8.5520000e-03   5.8923328e+00   1.3517964e+01   1.0411950e+01   7.7179487e+00
   8.5540000e-03   5.8923328e+00   1.3517964e+01   1.0411950e+01   7.7179487e+00
   8.5560000e-03   5.8923328e+00   1.3517964e+01   1.0411950e+01   7.7179487e+00
   8.5580000e-03   5.8923328e+00   1.3517964e+01   1.0411950e+01   7.7179487e+00
   8.5600000e-03   6.8743883e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5620000e-03   6.8743883e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5640000e-03   6.8743883e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5660000e-03   6.8743883e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5680000e-03   6.8743883e+00   1.4419162e+01   1.0411950e+01   7.7179487e+00
   8.5700000e-03   6.8743883e+00   1.4419162e+01   1.0411950e+01   8.6826923e+00
   8.5720000e-03   6.8743883e+00   1.4419162e+01   1.0411950e+01   8.6826923e+00
