time (s)        Na         STDEV
   2.4850000e-07   7.9962025e+01   4.5190283e+00
   2.4900000e-07   7.9924051e+01   4.5086019e+00
   2.4950000e-07   7.9886076e+01   4.5290723e+00
   2.5000000e-07   7.9886076e+01   4.5290723e+00
   2.5050000e-07   7.9860759e+01   4.5170168e+00
   2.5100000e-07   7.9822785e+01   4.5284273e+00
   2.5150000e-07   7.9797468e+01   4.5414889e+00
   2.5200000e-07   7.9772152e+01   4.5346228e+00
   2.5250000e-07   7.9759494e+01   4.5382002e+00
   2.5300000e-07   7.9696203e+01   4.5159388e+00
   2.5350000e-07   7.9670886e+01   4.5396304e+00
   2.5400000e-07   7.9607595e+01   4.5359468e+00
   2.5450000e-07   7.9582278e+01   4.5336565e+00
   2.5500000e-07   7.9569620e+01   4.5253801e+00
   2.5550000e-07   7.9556962e+01   4.5340502e+00
   2.5600000e-07   7.9531646e+01   4.5371273e+00
   2.5650000e-07   7.9518987e+01   4.5428466e+00
   2.5700000e-07   7.9493671e+01   4.5202491e+00
   2.5750000e-07   7.9455696e+01   4.5539430e+00
   2.5800000e-07   7.9417722e+01   4.5336565e+00
   2.5850000e-07   7.9379747e+01   4.5946005e+00
   2.5900000e-07   7.9303797e+01   4.6336407e+00
   2.5950000e-07   7.9265823e+01   4.6346213e+00
   2.6000000e-07   7.9253165e+01   4.6256485e+00
   2.6050000e-07   7.9240506e+01   4.6193994e+00
   2.6100000e-07   7.9240506e+01   4.6193994e+00
   2.6150000e-07   7.9202532e+01   4.6226304e+00
   2.6200000e-07   7.9151899e+01   4.6577441e+00
   2.6250000e-07   7.9113924e+01   4.6491999e+00
   2.6300000e-07   7.9088608e+01   4.6470003e+00
   2.6350000e-07   7.9075949e+01   4.6403253e+00
   2.6400000e-07   7.9012658e+01   4.6505960e+00
   2.6450000e-07   7.8974684e+01   4.7257469e+00
   2.6500000e-07   7.8936709e+01   4.7131615e+00
   2.6550000e-07   7.8924051e+01   4.7197679e+00
   2.6600000e-07   7.8886076e+01   4.7339130e+00
   2.6650000e-07   7.8848101e+01   4.7124728e+00
   2.6700000e-07   7.8772152e+01   4.6683588e+00
   2.6750000e-07   7.8721519e+01   4.6847727e+00
   2.6800000e-07   7.8708861e+01   4.6744036e+00
   2.6850000e-07   7.8696203e+01   4.6886509e+00
   2.6900000e-07   7.8683544e+01   4.6919033e+00
   2.6950000e-07   7.8632911e+01   4.6936324e+00
   2.7000000e-07   7.8620253e+01   4.7021648e+00
   2.7050000e-07   7.8594937e+01   4.6863659e+00
   2.7100000e-07   7.8556962e+01   4.6869892e+00
   2.7150000e-07   7.8556962e+01   4.6869892e+00
   2.7200000e-07   7.8531646e+01   4.6515381e+00
   2.7250000e-07   7.8518987e+01   4.6571169e+00
   2.7300000e-07   7.8468354e+01   4.6405002e+00
   2.7350000e-07   7.8455696e+01   4.6514334e+00
   2.7400000e-07   7.8417722e+01   4.6343411e+00
   2.7450000e-07   7.8392405e+01   4.6586499e+00
   2.7500000e-07   7.8367089e+01   4.6248416e+00
   2.7550000e-07   7.8367089e+01   4.6248416e+00
   2.7600000e-07   7.8354430e+01   4.6022235e+00
   2.7650000e-07   7.8291139e+01   4.5885920e+00
   2.7700000e-07   7.8253165e+01   4.6006364e+00
   2.7750000e-07   7.8215190e+01   4.6538401e+00
   2.7800000e-07   7.8215190e+01   4.6538401e+00
   2.7850000e-07   7.8189873e+01   4.6356366e+00
   2.7900000e-07   7.8177215e+01   4.6264554e+00
   2.7950000e-07   7.8151899e+01   4.6411996e+00
   2.8000000e-07   7.8126582e+01   4.6198210e+00
   2.8050000e-07   7.8037975e+01   4.6366517e+00
   2.8100000e-07   7.8012658e+01   4.6561062e+00
   2.8150000e-07   7.7987342e+01   4.6367917e+00
   2.8200000e-07   7.7974684e+01   4.6353566e+00
   2.8250000e-07   7.7936709e+01   4.6501772e+00
   2.8300000e-07   7.7924051e+01   4.6596251e+00
   2.8350000e-07   7.7924051e+01   4.6596251e+00
   2.8400000e-07   7.7898734e+01   4.6563850e+00
   2.8450000e-07   7.7848101e+01   4.6494792e+00
   2.8500000e-07   7.7835443e+01   4.6504215e+00
   2.8550000e-07   7.7784810e+01   4.6317491e+00
   2.8600000e-07   7.7784810e+01   4.6317491e+00
   2.8650000e-07   7.7784810e+01   4.6317491e+00
   2.8700000e-07   7.7759494e+01   4.6553393e+00
   2.8750000e-07   7.7746835e+01   4.6450093e+00
   2.8800000e-07   7.7721519e+01   4.6380166e+00
   2.8850000e-07   7.7670886e+01   4.6374217e+00
   2.8900000e-07   7.7620253e+01   4.6583363e+00
   2.8950000e-07   7.7607595e+01   4.6531426e+00
   2.9000000e-07   7.7594937e+01   4.6313286e+00
   2.9050000e-07   7.7582278e+01   4.6288050e+00
   2.9100000e-07   7.7506329e+01   4.6267711e+00
   2.9150000e-07   7.7455696e+01   4.6541888e+00
   2.9200000e-07   7.7455696e+01   4.6541888e+00
   2.9250000e-07   7.7405063e+01   4.6754103e+00
   2.9300000e-07   7.7379747e+01   4.6693320e+00
   2.9350000e-07   7.7367089e+01   4.6524799e+00
   2.9400000e-07   7.7341772e+01   4.6571866e+00
   2.9450000e-07   7.7329114e+01   4.6484669e+00
   2.9500000e-07   7.7303797e+01   4.6667246e+00
   2.9550000e-07   7.7291139e+01   4.6524102e+00
   2.9600000e-07   7.7291139e+01   4.6524102e+00
   2.9650000e-07   7.7291139e+01   4.6524102e+00
   2.9700000e-07   7.7278481e+01   4.6435417e+00
   2.9750000e-07   7.7253165e+01   4.6422484e+00
   2.9800000e-07   7.7215190e+01   4.6372817e+00
   2.9850000e-07   7.7189873e+01   4.6356366e+00
   2.9900000e-07   7.7189873e+01   4.6356366e+00
   2.9950000e-07   7.7164557e+01   4.6696796e+00
   3.0000000e-07   7.7139241e+01   4.6540145e+00
   3.0050000e-07   7.7101266e+01   4.6481177e+00
   3.0100000e-07   7.7088608e+01   4.6331854e+00
   3.0150000e-07   7.7037975e+01   4.6338859e+00
   3.0200000e-07   7.7012658e+01   4.6505960e+00
   3.0250000e-07   7.6974684e+01   4.7338787e+00
   3.0300000e-07   7.6911392e+01   4.7100271e+00
   3.0350000e-07   7.6873418e+01   4.6996102e+00
   3.0400000e-07   7.6848101e+01   4.6933904e+00
   3.0450000e-07   7.6835443e+01   4.7025099e+00
   3.0500000e-07   7.6797468e+01   4.6502819e+00
   3.0550000e-07   7.6746835e+01   4.6450093e+00
   3.0600000e-07   7.6708861e+01   4.6634198e+00
   3.0650000e-07   7.6696203e+01   4.6639766e+00
   3.0700000e-07   7.6696203e+01   4.6639766e+00
   3.0750000e-07   7.6620253e+01   4.6390312e+00
   3.0800000e-07   7.6607595e+01   4.6393460e+00
   3.0850000e-07   7.6569620e+01   4.6483621e+00
   3.0900000e-07   7.6518987e+01   4.6433320e+00
   3.0950000e-07   7.6506329e+01   4.6433670e+00
   3.1000000e-07   7.6443038e+01   4.6319593e+00
   3.1050000e-07   7.6430380e+01   4.6206991e+00
   3.1100000e-07   7.6417722e+01   4.6398707e+00
   3.1150000e-07   7.6405063e+01   4.6340960e+00
   3.1200000e-07   7.6379747e+01   4.6500725e+00
   3.1250000e-07   7.6341772e+01   4.6489207e+00
   3.1300000e-07   7.6303797e+01   4.6474543e+00
   3.1350000e-07   7.6278481e+01   4.6352515e+00
   3.1400000e-07   7.6265823e+01   4.6566987e+00
   3.1450000e-07   7.6253165e+01   4.6450093e+00
   3.1500000e-07   7.6202532e+01   4.6115233e+00
   3.1550000e-07   7.6126582e+01   4.6253679e+00
   3.1600000e-07   7.6126582e+01   4.6253679e+00
   3.1650000e-07   7.6113924e+01   4.6243152e+00
   3.1700000e-07   7.6075949e+01   4.6070519e+00
   3.1750000e-07   7.6037975e+01   4.5698091e+00
   3.1800000e-07   7.6000000e+01   4.6160256e+00
   3.1850000e-07   7.5974684e+01   4.6215068e+00
   3.1900000e-07   7.5936709e+01   4.6308380e+00
   3.1950000e-07   7.5911392e+01   4.6331854e+00
   3.2000000e-07   7.5860759e+01   4.6374567e+00
   3.2050000e-07   7.5835443e+01   4.6614358e+00
   3.2100000e-07   7.5810127e+01   4.6824165e+00
   3.2150000e-07   7.5784810e+01   4.7004388e+00
   3.2200000e-07   7.5784810e+01   4.7004388e+00
   3.2250000e-07   7.5772152e+01   4.6875431e+00
   3.2300000e-07   7.5772152e+01   4.6875431e+00
   3.2350000e-07   7.5734177e+01   4.7059942e+00
   3.2400000e-07   7.5670886e+01   4.7060286e+00
   3.2450000e-07   7.5645570e+01   4.6987122e+00
   3.2500000e-07   7.5607595e+01   4.6997483e+00
   3.2550000e-07   7.5607595e+01   4.6997483e+00
   3.2600000e-07   7.5569620e+01   4.6950152e+00
   3.2650000e-07   7.5556962e+01   4.6869892e+00
   3.2700000e-07   7.5518987e+01   4.7389839e+00
   3.2750000e-07   7.5506329e+01   4.7444257e+00
   3.2800000e-07   7.5481013e+01   4.7389839e+00
   3.2850000e-07   7.5481013e+01   4.7389839e+00
   3.2900000e-07   7.5443038e+01   4.7521839e+00
   3.2950000e-07   7.5430380e+01   4.7627926e+00
   3.3000000e-07   7.5392405e+01   4.7835662e+00
   3.3050000e-07   7.5379747e+01   4.7509886e+00
   3.3100000e-07   7.5329114e+01   4.7602023e+00
   3.3150000e-07   7.5303797e+01   4.7457253e+00
   3.3200000e-07   7.5227848e+01   4.7419280e+00
   3.3250000e-07   7.5177215e+01   4.7305865e+00
   3.3300000e-07   7.5164557e+01   4.7215555e+00
   3.3350000e-07   7.5139241e+01   4.7305179e+00
   3.3400000e-07   7.5101266e+01   4.7247166e+00
   3.3450000e-07   7.5075949e+01   4.7143321e+00
   3.3500000e-07   7.5050633e+01   4.7010603e+00
   3.3550000e-07   7.4987342e+01   4.7054079e+00
   3.3600000e-07   7.4962025e+01   4.7486652e+00
   3.3650000e-07   7.4949367e+01   4.7552905e+00
   3.3700000e-07   7.4886076e+01   4.7931237e+00
   3.3750000e-07   7.4860759e+01   4.8084706e+00
   3.3800000e-07   7.4835443e+01   4.8129909e+00
   3.3850000e-07   7.4772152e+01   4.7983688e+00
   3.3900000e-07   7.4772152e+01   4.7983688e+00
   3.3950000e-07   7.4759494e+01   4.7937331e+00
   3.4000000e-07   7.4734177e+01   4.7977261e+00
   3.4050000e-07   7.4670886e+01   4.8217497e+00
   3.4100000e-07   7.4658228e+01   4.8354622e+00
   3.4150000e-07   7.4645570e+01   4.8464578e+00
   3.4200000e-07   7.4594937e+01   4.8741047e+00
   3.4250000e-07   7.4556962e+01   4.8799612e+00
   3.4300000e-07   7.4518987e+01   4.8565598e+00
   3.4350000e-07   7.4481013e+01   4.9064603e+00
   3.4400000e-07   7.4430380e+01   4.9216517e+00
   3.4450000e-07   7.4367089e+01   4.9359415e+00
   3.4500000e-07   7.4329114e+01   4.9684170e+00
   3.4550000e-07   7.4278481e+01   4.9998377e+00
   3.4600000e-07   7.4265823e+01   4.9889849e+00
   3.4650000e-07   7.4240506e+01   4.9619454e+00
   3.4700000e-07   7.4215190e+01   4.9657052e+00
   3.4750000e-07   7.4189873e+01   4.9512390e+00
   3.4800000e-07   7.4164557e+01   4.9261999e+00
   3.4850000e-07   7.4139241e+01   4.9165711e+00
   3.4900000e-07   7.4088608e+01   4.9592955e+00
   3.4950000e-07   7.4075949e+01   4.9633843e+00
   3.5000000e-07   7.4075949e+01   4.9633843e+00
   3.5050000e-07   7.4063291e+01   4.9415605e+00
   3.5100000e-07   7.4025316e+01   4.9509768e+00
   3.5150000e-07   7.4000000e+01   4.9484522e+00
   3.5200000e-07   7.3987342e+01   4.9549087e+00
   3.5250000e-07   7.3936709e+01   5.0111204e+00
   3.5300000e-07   7.3911392e+01   4.9825075e+00
   3.5350000e-07   7.3911392e+01   4.9825075e+00
   3.5400000e-07   7.3898734e+01   4.9861216e+00
   3.5450000e-07   7.3898734e+01   4.9861216e+00
   3.5500000e-07   7.3860759e+01   4.9890500e+00
   3.5550000e-07   7.3860759e+01   4.9890500e+00
   3.5600000e-07   7.3822785e+01   4.9736730e+00
   3.5650000e-07   7.3822785e+01   4.9736730e+00
   3.5700000e-07   7.3810127e+01   4.9744886e+00
   3.5750000e-07   7.3759494e+01   5.0414060e+00
   3.5800000e-07   7.3746835e+01   5.0522104e+00
   3.5850000e-07   7.3721519e+01   5.0533987e+00
   3.5900000e-07   7.3721519e+01   5.0533987e+00
   3.5950000e-07   7.3670886e+01   5.0655233e+00
   3.6000000e-07   7.3645570e+01   5.0739101e+00
   3.6050000e-07   7.3632911e+01   5.0565449e+00
   3.6100000e-07   7.3594937e+01   5.0675412e+00
   3.6150000e-07   7.3582278e+01   5.0702946e+00
   3.6200000e-07   7.3569620e+01   5.0451387e+00
   3.6250000e-07   7.3518987e+01   5.0532060e+00
   3.6300000e-07   7.3481013e+01   5.0709347e+00
   3.6350000e-07   7.3430380e+01   5.0881550e+00
   3.6400000e-07   7.3379747e+01   5.1123375e+00
   3.6450000e-07   7.3367089e+01   5.1195383e+00
   3.6500000e-07   7.3354430e+01   5.1016286e+00
   3.6550000e-07   7.3316456e+01   5.1003879e+00
   3.6600000e-07   7.3265823e+01   5.1483352e+00
   3.6650000e-07   7.3240506e+01   5.1744322e+00
   3.6700000e-07   7.3215190e+01   5.1730834e+00
   3.6750000e-07   7.3177215e+01   5.2078823e+00
   3.6800000e-07   7.3139241e+01   5.2176578e+00
   3.6850000e-07   7.3126582e+01   5.2167558e+00
   3.6900000e-07   7.3088608e+01   5.2089417e+00
   3.6950000e-07   7.3075949e+01   5.2152935e+00
   3.7000000e-07   7.3063291e+01   5.2166935e+00
   3.7050000e-07   7.3050633e+01   5.2278807e+00
   3.7100000e-07   7.3050633e+01   5.2278807e+00
   3.7150000e-07   7.3025316e+01   5.2427598e+00
   3.7200000e-07   7.3012658e+01   5.2342405e+00
   3.7250000e-07   7.2974684e+01   5.2890179e+00
   3.7300000e-07   7.2962025e+01   5.2804502e+00
   3.7350000e-07   7.2962025e+01   5.2804502e+00
   3.7400000e-07   7.2936709e+01   5.2461018e+00
   3.7450000e-07   7.2898734e+01   5.2686663e+00
   3.7500000e-07   7.2873418e+01   5.2778373e+00
   3.7550000e-07   7.2835443e+01   5.2560841e+00
   3.7600000e-07   7.2797468e+01   5.2339615e+00
   3.7650000e-07   7.2784810e+01   5.2175023e+00
   3.7700000e-07   7.2746835e+01   5.1849594e+00
   3.7750000e-07   7.2696203e+01   5.1822043e+00
   3.7800000e-07   7.2670886e+01   5.2028629e+00
   3.7850000e-07   7.2632911e+01   5.1743381e+00
   3.7900000e-07   7.2620253e+01   5.1672137e+00
   3.7950000e-07   7.2594937e+01   5.1578146e+00
   3.8000000e-07   7.2569620e+01   5.1656745e+00
   3.8050000e-07   7.2531646e+01   5.1784451e+00
   3.8100000e-07   7.2518987e+01   5.1933408e+00
   3.8150000e-07   7.2506329e+01   5.1661458e+00
   3.8200000e-07   7.2468354e+01   5.1411748e+00
   3.8250000e-07   7.2455696e+01   5.1410801e+00
   3.8300000e-07   7.2417722e+01   5.1505728e+00
   3.8350000e-07   7.2367089e+01   5.1170334e+00
   3.8400000e-07   7.2341772e+01   5.1163039e+00
   3.8450000e-07   7.2291139e+01   5.1069382e+00
   3.8500000e-07   7.2253165e+01   5.1177628e+00
   3.8550000e-07   7.2227848e+01   5.1364693e+00
   3.8600000e-07   7.2202532e+01   5.1549820e+00
   3.8650000e-07   7.2189873e+01   5.1417745e+00
   3.8700000e-07   7.2189873e+01   5.1417745e+00
   3.8750000e-07   7.2126582e+01   5.1200137e+00
   3.8800000e-07   7.2101266e+01   5.1055398e+00
   3.8850000e-07   7.2075949e+01   5.0959314e+00
   3.8900000e-07   7.2037975e+01   5.1302098e+00
   3.8950000e-07   7.2012658e+01   5.1203307e+00
   3.9000000e-07   7.2012658e+01   5.1203307e+00
   3.9050000e-07   7.1987342e+01   5.1228339e+00
   3.9100000e-07   7.1987342e+01   5.1228339e+00
   3.9150000e-07   7.1974684e+01   5.0989559e+00
   3.9200000e-07   7.1936709e+01   5.1049041e+00
   3.9250000e-07   7.1936709e+01   5.1049041e+00
   3.9300000e-07   7.1886076e+01   5.0687260e+00
   3.9350000e-07   7.1848101e+01   5.0740380e+00
   3.9400000e-07   7.1810127e+01   5.0714787e+00
   3.9450000e-07   7.1772152e+01   5.0407299e+00
   3.9500000e-07   7.1708861e+01   5.0514073e+00
   3.9550000e-07   7.1670886e+01   5.0477756e+00
   3.9600000e-07   7.1632911e+01   5.0616132e+00
   3.9650000e-07   7.1620253e+01   5.0695263e+00
   3.9700000e-07   7.1594937e+01   5.0927777e+00
   3.9750000e-07   7.1582278e+01   5.1130993e+00
   3.9800000e-07   7.1544304e+01   5.1285962e+00
   3.9850000e-07   7.1518987e+01   5.1337515e+00
   3.9900000e-07   7.1506329e+01   5.1162722e+00
   3.9950000e-07   7.1455696e+01   5.0884421e+00
   4.0000000e-07   7.1417722e+01   5.0879637e+00
   4.0050000e-07   7.1417722e+01   5.0879637e+00
   4.0100000e-07   7.1392405e+01   5.1101150e+00
   4.0150000e-07   7.1367089e+01   5.1070018e+00
   4.0200000e-07   7.1341772e+01   5.1137975e+00
   4.0250000e-07   7.1316456e+01   5.1204575e+00
   4.0300000e-07   7.1303797e+01   5.1299883e+00
   4.0350000e-07   7.1265823e+01   5.1308740e+00
   4.0400000e-07   7.1202532e+01   5.1450243e+00
   4.0450000e-07   7.1177215e+01   5.1534392e+00
   4.0500000e-07   7.1126582e+01   5.1698512e+00
   4.0550000e-07   7.1101266e+01   5.1555172e+00
   4.0600000e-07   7.1101266e+01   5.1555172e+00
   4.0650000e-07   7.1075949e+01   5.1335302e+00
   4.0700000e-07   7.1012658e+01   5.1002606e+00
   4.0750000e-07   7.1000000e+01   5.1065569e+00
   4.0800000e-07   7.0949367e+01   5.1288494e+00
   4.0850000e-07   7.0924051e+01   5.1534707e+00
   4.0900000e-07   7.0898734e+01   5.1679360e+00
   4.0950000e-07   7.0873418e+01   5.1624062e+00
   4.1000000e-07   7.0860759e+01   5.1459075e+00
   4.1050000e-07   7.0848101e+01   5.1492808e+00
   4.1100000e-07   7.0810127e+01   5.1342888e+00
   4.1150000e-07   7.0784810e+01   5.1382699e+00
   4.1200000e-07   7.0746835e+01   5.1452451e+00
   4.1250000e-07   7.0708861e+01   5.2014591e+00
   4.1300000e-07   7.0708861e+01   5.2014591e+00
   4.1350000e-07   7.0696203e+01   5.2118072e+00
   4.1400000e-07   7.0658228e+01   5.2400971e+00
   4.1450000e-07   7.0620253e+01   5.2582141e+00
   4.1500000e-07   7.0544304e+01   5.2374330e+00
   4.1550000e-07   7.0531646e+01   5.2521923e+00
   4.1600000e-07   7.0493671e+01   5.2863477e+00
   4.1650000e-07   7.0481013e+01   5.2887417e+00
   4.1700000e-07   7.0455696e+01   5.2715917e+00
   4.1750000e-07   7.0417722e+01   5.2929745e+00
   4.1800000e-07   7.0417722e+01   5.2929745e+00
   4.1850000e-07   7.0417722e+01   5.2929745e+00
   4.1900000e-07   7.0392405e+01   5.2876676e+00
   4.1950000e-07   7.0354430e+01   5.2502454e+00
   4.2000000e-07   7.0354430e+01   5.2502454e+00
   4.2050000e-07   7.0329114e+01   5.2641056e+00
   4.2100000e-07   7.0291139e+01   5.2942928e+00
   4.2150000e-07   7.0227848e+01   5.2280049e+00
   4.2200000e-07   7.0202532e+01   5.2486378e+00
   4.2250000e-07   7.0164557e+01   5.2414286e+00
   4.2300000e-07   7.0101266e+01   5.2295878e+00
   4.2350000e-07   7.0101266e+01   5.2295878e+00
   4.2400000e-07   7.0088608e+01   5.2310461e+00
   4.2450000e-07   7.0063291e+01   5.2461018e+00
   4.2500000e-07   7.0050633e+01   5.2523468e+00
   4.2550000e-07   7.0037975e+01   5.2463493e+00
   4.2600000e-07   7.0025316e+01   5.2598496e+00
   4.2650000e-07   7.0000000e+01   5.2842291e+00
   4.2700000e-07   6.9987342e+01   5.2951203e+00
   4.2750000e-07   6.9962025e+01   5.3095054e+00
   4.2800000e-07   6.9911392e+01   5.3161338e+00
   4.2850000e-07   6.9886076e+01   5.2914720e+00
   4.2900000e-07   6.9873418e+01   5.2802658e+00
   4.2950000e-07   6.9835443e+01   5.2755614e+00
   4.3000000e-07   6.9797468e+01   5.2730076e+00
   4.3050000e-07   6.9772152e+01   5.2695287e+00
   4.3100000e-07   6.9721519e+01   5.2767917e+00
   4.3150000e-07   6.9708861e+01   5.2724536e+00
   4.3200000e-07   6.9683544e+01   5.2734077e+00
   4.3250000e-07   6.9670886e+01   5.2738385e+00
   4.3300000e-07   6.9632911e+01   5.2408093e+00
   4.3350000e-07   6.9607595e+01   5.2560532e+00
   4.3400000e-07   6.9569620e+01   5.2761766e+00
   4.3450000e-07   6.9569620e+01   5.2761766e+00
   4.3500000e-07   6.9544304e+01   5.2740231e+00
   4.3550000e-07   6.9506329e+01   5.2887724e+00
   4.3600000e-07   6.9481013e+01   5.2620089e+00
   4.3650000e-07   6.9468354e+01   5.2595102e+00
   4.3700000e-07   6.9443038e+01   5.2617313e+00
   4.3750000e-07   6.9392405e+01   5.2755306e+00
   4.3800000e-07   6.9354430e+01   5.2746077e+00
   4.3850000e-07   6.9341772e+01   5.2863784e+00
   4.3900000e-07   6.9341772e+01   5.2863784e+00
   4.3950000e-07   6.9316456e+01   5.3073348e+00
   4.4000000e-07   6.9316456e+01   5.3073348e+00
   4.4050000e-07   6.9291139e+01   5.3112167e+00
   4.4100000e-07   6.9278481e+01   5.3034500e+00
   4.4150000e-07   6.9253165e+01   5.2974797e+00
   4.4200000e-07   6.9215190e+01   5.3172937e+00
   4.4250000e-07   6.9202532e+01   5.3141797e+00
   4.4300000e-07   6.9164557e+01   5.3407730e+00
   4.4350000e-07   6.9151899e+01   5.3183008e+00
   4.4400000e-07   6.9151899e+01   5.3183008e+00
   4.4450000e-07   6.9139241e+01   5.3198568e+00
   4.4500000e-07   6.9101266e+01   5.3122860e+00
   4.4550000e-07   6.9037975e+01   5.3311928e+00
   4.4600000e-07   6.9000000e+01   5.3445395e+00
   4.4650000e-07   6.8974684e+01   5.3540655e+00
   4.4700000e-07   6.8949367e+01   5.3706198e+00
   4.4750000e-07   6.8936709e+01   5.3501540e+00
   4.4800000e-07   6.8924051e+01   5.3583679e+00
   4.4850000e-07   6.8911392e+01   5.3329885e+00
   4.4900000e-07   6.8860759e+01   5.3174463e+00
   4.4950000e-07   6.8835443e+01   5.2901223e+00
   4.5000000e-07   6.8784810e+01   5.3124693e+00
   4.5050000e-07   6.8772152e+01   5.3251926e+00
   4.5100000e-07   6.8759494e+01   5.3378551e+00
   4.5150000e-07   6.8734177e+01   5.3318320e+00
   4.5200000e-07   6.8721519e+01   5.3491833e+00
   4.5250000e-07   6.8696203e+01   5.3693203e+00
   4.5300000e-07   6.8658228e+01   5.3610324e+00
   4.5350000e-07   6.8632911e+01   5.3401652e+00
   4.5400000e-07   6.8620253e+01   5.3476662e+00
   4.5450000e-07   6.8582278e+01   5.3387975e+00
   4.5500000e-07   6.8544304e+01   5.3224186e+00
   4.5550000e-07   6.8531646e+01   5.3345402e+00
   4.5600000e-07   6.8506329e+01   5.3538230e+00
   4.5650000e-07   6.8430380e+01   5.3557626e+00
   4.5700000e-07   6.8417722e+01   5.3555808e+00
   4.5750000e-07   6.8379747e+01   5.3452682e+00
   4.5800000e-07   6.8367089e+01   5.3305535e+00
   4.5850000e-07   6.8354430e+01   5.3302186e+00
