CopyNums, at 5e-6s timepts, 5 trajectories.
26	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	41	37	34
25	47	42	37	34
25	47	42	37	34
25	47	42	37	34
25	47	42	37	34
25	47	42	36	34
25	47	42	36	34
25	47	42	36	34
25	47	43	36	34
25	47	43	36	34
25	47	42	36	35
25	47	42	36	35
25	47	42	36	35
25	47	42	36	35
25	47	42	36	35
25	47	42	36	35
25	47	42	36	35
25	46	41	36	35
25	46	40	36	35
25	46	40	36	35
24	46	40	36	36
24	45	40	36	36
24	45	40	36	35
24	45	39	36	35
24	45	39	36	35
24	45	39	36	35
24	45	39	37	35
24	45	39	37	35
24	45	39	38	35
24	45	39	38	35
24	45	39	38	35
24	45	39	38	35
24	45	39	38	35
25	45	39	38	35
24	45	39	37	35
24	45	39	37	35
24	45	39	37	35
24	45	39	37	35
24	45	39	37	35
24	45	39	37	35
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	40	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	46	39	36	34
24	46	39	36	34
24	46	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	36	34
24	45	39	35	35
24	45	39	35	35
24	45	39	35	35
24	45	39	35	35
24	45	39	35	35
25	44	39	35	35
25	44	39	35	35
25	44	39	35	35
25	44	39	35	35
25	45	39	35	35
25	45	38	35	35
25	45	38	35	35
25	45	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	35
25	44	38	35	34
25	44	38	35	34
25	44	38	35	34
25	44	38	35	35
26	44	38	35	35
26	44	38	35	35
26	44	38	35	36
26	44	38	35	36
26	44	38	35	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	36	36
26	44	38	37	36
26	44	38	36	36
26	44	38	36	36
25	44	38	36	36
25	43	38	36	36
25	43	38	36	36
26	43	38	36	37
25	43	38	36	37
25	43	39	36	37
25	43	39	36	37
25	43	39	36	37
25	43	39	36	37
25	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
26	43	39	36	37
27	43	39	36	37
27	43	39	36	37
27	43	39	36	37
27	43	39	36	37
27	43	39	37	36
27	43	39	37	36
27	43	39	37	36
27	43	39	37	36
27	43	39	37	36
27	43	39	37	36
27	43	39	37	36
27	43	39	37	36
28	43	39	37	36
28	43	39	37	36
28	43	39	37	36
28	43	39	37	36
29	43	39	36	36
29	43	39	36	36
29	43	39	36	36
29	43	39	36	36
29	43	39	36	36
29	43	39	36	36
28	43	39	36	36
28	43	39	36	36
28	43	39	36	36
28	43	39	36	36
28	43	39	36	36
28	43	39	36	36
28	43	39	36	36
28	42	39	36	36
28	42	39	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	36	36
28	42	38	37	36
28	42	38	37	36
28	42	38	37	36
28	42	38	37	36
28	42	39	37	36
28	42	39	37	36
28	42	38	37	36
28	41	38	37	36
28	41	38	37	36
28	41	38	37	36
28	41	38	37	36
28	41	38	37	36
28	41	38	37	36
28	41	38	37	37
28	41	38	37	36
28	41	38	37	36
28	41	37	37	36
28	41	37	37	36
28	41	37	36	36
28	41	38	36	36
28	41	37	36	36
28	41	37	36	36
28	41	37	36	36
28	41	37	36	36
28	41	37	36	36
28	41	37	36	36
28	42	37	36	36
28	42	37	36	37
28	42	37	36	37
28	42	37	36	37
28	42	37	36	37
28	42	37	37	37
28	42	37	37	37
28	42	36	37	37
28	42	37	37	37
28	42	37	37	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	37
28	42	36	36	36
28	42	36	36	36
28	42	36	36	36
28	42	36	36	36
28	42	36	36	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	36
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	42	36	37	35
28	41	36	37	35
28	41	36	37	35
28	41	36	37	34
28	42	36	37	34
28	42	36	37	34
28	42	36	37	34
28	42	36	37	34
28	42	36	37	34
28	42	36	37	34
28	41	36	37	34
28	41	36	37	34
28	41	36	37	34
28	41	36	37	34
28	41	36	37	34
28	41	36	37	34
28	41	36	37	33
28	41	36	37	33
28	41	36	37	33
28	41	37	37	33
28	41	37	38	33
28	41	37	37	33
28	41	37	37	33
28	41	37	37	33
28	41	37	37	34
28	41	37	37	34
28	41	37	37	34
28	41	37	37	34
27	41	37	37	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
26	41	38	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	39	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
27	41	39	38	35
27	41	39	38	35
27	41	39	38	35
27	41	39	38	35
27	41	39	38	35
27	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	41	39	38	35
26	40	39	38	36
26	40	40	38	35
26	40	39	38	35
26	40	39	39	35
27	40	39	38	35
27	40	39	37	35
27	40	39	37	35
27	40	39	37	35
27	40	39	37	35
27	40	39	37	35
27	40	39	37	35
27	40	39	37	35
27	40	39	37	35
27	41	39	37	35
27	41	39	37	35
27	41	39	37	35
27	41	39	37	35
27	41	39	37	35
27	41	39	37	35
27	41	39	37	35
27	41	39	37	35
27	41	39	37	34
27	41	39	37	34
27	41	39	37	34
27	41	39	37	34
27	41	39	37	34
27	41	39	37	34
27	41	39	37	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	39	36	34
27	41	38	36	34
27	41	38	36	34
27	41	38	36	34
27	41	38	36	34
27	41	38	36	34
27	41	38	36	34
27	41	38	36	34
27	41	38	36	34
27	41	38	36	34
27	41	38	36	34
28	42	38	36	34
29	42	38	36	34
29	42	38	36	34
29	41	38	36	34
29	41	38	36	34
29	41	38	36	34
29	41	38	36	34
28	41	38	36	34
28	41	38	36	34
28	41	38	36	34
28	41	38	36	34
28	41	37	36	34
28	41	37	36	34
28	41	37	36	34
28	41	37	36	34
28	41	37	36	34
28	41	37	36	34
28	41	37	36	34
28	41	37	36	35
28	41	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	34
28	40	37	36	34
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	35	35
28	40	37	35	35
28	40	37	35	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
28	40	37	36	35
29	40	37	36	35
30	40	37	36	35
29	40	37	36	35
29	40	37	36	35
29	40	37	36	35
29	40	37	36	35
29	40	37	36	35
29	40	37	36	35
29	40	37	36	35
29	40	37	36	35
29	40	37	36	35
29	41	37	35	35
29	41	36	35	35
29	41	36	35	35
29	41	36	35	35
29	41	36	35	35
29	41	36	35	35
29	41	36	35	35
29	41	36	35	35
29	41	36	35	35
29	42	36	35	35
28	42	36	35	35
28	42	36	35	35
28	42	36	35	35
28	41	36	36	35
28	41	36	36	34
28	41	36	36	34
27	41	36	36	34
27	41	36	36	34
27	42	36	36	34
27	42	36	36	34
27	41	36	36	34
27	41	37	36	34
27	41	37	37	34
27	41	37	37	34
27	41	37	37	34
27	41	37	37	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
27	41	37	38	34
28	41	37	38	34
28	41	37	38	34
28	41	37	38	34
28	41	37	38	34
28	41	37	38	34
28	41	37	38	34
28	41	37	38	35
28	41	37	38	35
28	41	37	38	35
28	41	37	38	35
28	41	37	38	35
28	41	37	38	36
28	41	37	38	36
28	42	37	38	35
29	42	37	38	35
28	42	37	38	35
28	42	37	38	36
28	42	37	38	36
28	42	37	38	36
28	42	37	38	36
28	42	37	38	36
28	42	37	38	36
28	42	37	38	36
28	42	37	38	36
28	42	37	38	36
28	42	37	38	36
28	42	37	39	36
28	42	38	39	36
28	42	38	39	36
28	42	38	39	36
28	42	38	39	36
28	42	38	39	36
28	42	38	39	36
28	42	38	39	36
28	42	38	39	36
28	42	38	39	36
28	42	37	39	36
28	42	37	39	36
28	42	37	39	36
28	42	37	39	36
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	38	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
28	42	37	39	37
29	42	37	39	37
29	42	37	39	37
29	41	37	39	37
29	41	37	39	37
29	41	37	39	37
29	41	37	39	37
29	41	37	39	37
29	41	37	39	37
30	41	37	39	37
30	41	37	39	37
30	41	37	39	37
30	41	37	39	37
30	41	37	39	37
30	41	37	39	38
30	40	37	39	38
30	40	37	39	38
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
30	40	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
30	39	37	39	39
30	39	37	39	39
30	39	37	39	39
30	39	37	40	39
30	39	37	39	39
30	39	37	39	39
30	39	37	39	39
30	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	39	37	39	39
31	38	37	39	39
31	38	37	39	39
31	38	37	39	39
31	38	37	39	39
31	38	37	39	39
31	38	37	39	39
31	38	37	40	39
31	39	37	40	39
31	39	37	40	39
31	39	37	40	39
31	39	37	40	39
31	39	37	40	39
31	39	37	40	39
31	39	37	40	38
31	39	37	40	38
31	39	37	40	38
31	39	37	40	38
31	39	36	40	38
31	39	36	39	38
31	39	36	39	38
31	39	36	39	39
31	39	36	39	39
31	39	36	39	39
31	39	36	39	39
31	39	36	39	39
31	39	36	39	39
32	39	36	39	39
32	39	36	39	39
32	39	36	39	39
32	39	36	39	39
32	39	36	39	39
32	39	36	40	39
32	39	36	40	39
32	39	36	40	39
32	39	36	40	39
32	39	36	40	39
32	39	36	40	39
32	39	35	40	39
31	39	35	40	39
31	39	35	40	40
31	39	35	40	40
31	39	35	40	39
31	39	35	40	39
31	39	35	40	39
31	39	35	39	39
31	39	35	39	39
31	39	35	39	39
31	39	35	39	39
31	39	35	39	39
31	39	35	39	39
31	39	35	39	39
31	39	35	40	39
32	39	35	40	39
32	39	35	40	40
32	39	35	40	40
32	39	35	40	40
32	39	35	40	40
32	39	35	40	40
32	39	35	40	40
32	39	36	40	40
32	39	36	40	39
32	39	36	40	39
32	39	36	40	39
32	39	36	40	39
32	39	36	40	39
33	39	36	40	39
33	39	36	40	39
33	40	36	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	35	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	40	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	38
33	40	36	41	37
33	40	36	41	37
33	40	36	42	37
33	40	36	42	37
33	40	36	41	37
33	40	36	41	37
33	40	36	41	37
33	40	36	41	37
33	40	36	41	37
33	40	36	41	37
33	40	36	41	37
33	40	36	41	37
33	40	36	41	37
33	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	41	36	41	37
32	40	36	41	37
31	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	36
32	40	36	41	36
32	40	36	42	36
32	40	36	42	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	36
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	36	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	36
32	40	35	41	36
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	41	37
32	40	35	40	37
32	40	35	39	36
32	40	35	39	36
32	40	35	39	36
32	40	35	39	36
32	40	35	39	36
32	40	35	39	36
31	40	35	39	36
31	40	35	39	36
31	40	35	39	35
31	41	35	39	35
31	41	35	38	35
31	41	35	38	36
31	41	35	38	35
31	40	35	38	35
31	40	35	38	35
31	40	35	38	35
31	40	35	38	35
31	40	35	38	35
30	40	35	38	35
30	40	35	38	35
30	40	36	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	38	35
30	40	34	37	35
30	40	34	37	35
30	40	34	37	35
29	40	34	37	35
29	40	34	37	35
29	40	34	37	35
29	40	34	37	35
29	40	34	37	35
29	40	34	37	34
29	40	34	37	34
29	40	34	37	34
29	40	34	37	34
29	40	35	37	34
29	41	35	37	34
30	41	35	37	34
30	41	35	37	34
30	41	35	37	34
30	41	35	37	34
30	41	35	37	34
30	41	36	37	34
30	41	36	37	34
29	41	36	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	34
29	41	35	37	33
29	41	35	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	41	36	37	33
29	40	36	37	33
29	40	36	37	33
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	37	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	40	36	37	32
29	41	36	37	32
29	40	36	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
29	40	35	37	32
30	40	35	37	32
30	40	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	35	37	32
30	39	36	37	32
30	39	36	37	32
30	39	36	37	32
30	39	36	37	32
30	39	36	37	32
30	39	36	37	32
30	38	36	37	33
30	38	36	37	33
30	38	36	37	33
30	38	36	37	33
30	38	36	37	33
30	38	36	37	33
30	38	36	37	33
30	38	36	37	33
30	38	36	37	33
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
30	38	36	37	32
31	38	36	37	32
31	38	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
32	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	39	36	37	32
31	38	36	37	32
31	38	36	37	32
31	38	36	37	32
31	38	36	37	32
31	38	36	37	32
31	38	37	37	32
31	38	37	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	39	37	32
31	38	39	37	32
31	38	39	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	38	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
32	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	37	32
31	38	37	38	32
31	38	37	37	32
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	39	37	37	33
31	39	37	37	33
31	39	37	37	33
31	39	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
31	38	37	37	33
32	39	37	36	33
32	38	37	35	33
32	38	37	35	33
32	38	37	35	33
32	38	37	35	33
32	38	37	35	33
32	38	37	35	33
32	38	38	35	33
32	38	38	35	33
32	38	38	35	33
32	38	38	35	34
32	38	38	35	34
32	38	38	35	34
32	38	38	35	34
31	38	38	35	34
31	38	38	35	34
31	38	38	35	34
31	38	38	35	34
31	38	38	35	33
31	38	38	35	33
31	38	38	35	33
31	38	38	35	33
31	38	38	35	33
31	38	38	35	33
31	38	38	35	33
31	38	39	35	33
31	38	39	35	33
31	39	39	35	33
31	39	39	35	33
31	39	39	36	33
31	39	39	35	33
31	39	39	35	33
31	39	39	35	33
31	39	39	36	33
31	39	39	35	33
31	38	39	35	33
31	38	39	35	33
31	38	39	35	33
31	38	39	35	33
31	38	39	35	33
31	38	39	35	33
31	38	39	35	33
31	38	39	35	33
31	38	39	35	33
31	38	39	35	34
31	38	39	35	34
31	37	39	35	34
32	37	39	35	33
32	37	40	35	33
32	37	39	35	33
32	37	39	35	33
33	37	39	35	33
33	37	39	35	33
33	37	39	35	33
33	37	39	35	33
33	37	39	35	33
33	37	38	35	33
33	37	38	35	33
33	37	38	35	33
33	37	38	35	33
33	37	38	35	33
33	37	38	35	33
33	37	38	35	33
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
34	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	38	35	34
33	37	37	35	34
33	37	37	35	34
33	37	37	35	34
33	37	37	35	34
33	37	37	35	34
33	37	37	35	34
33	37	37	35	34
33	37	37	35	34
33	38	37	35	34
33	38	37	35	34
33	38	37	35	34
32	38	37	35	34
32	38	37	35	34
32	38	37	35	34
32	38	37	35	34
32	38	38	35	34
32	38	38	35	34
32	38	37	35	34
32	38	37	35	34
32	38	37	35	34
32	38	37	35	34
32	38	37	35	34
32	38	37	35	34
32	38	37	35	34
33	38	37	35	34
31	38	37	35	34
31	38	37	35	34
31	38	37	35	34
31	38	37	35	34
31	38	37	35	34
31	38	37	35	34
31	38	37	35	34
32	38	37	35	34
31	38	37	35	34
31	38	37	35	34
31	38	37	35	34
31	38	38	36	34
31	38	38	36	34
31	38	37	36	34
31	38	37	36	34
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	38	37	36	35
31	39	36	36	35
31	39	36	36	35
31	38	36	36	35
31	38	36	36	36
31	38	36	36	36
31	38	36	36	36
31	38	36	36	36
31	38	36	36	36
32	38	35	36	36
32	38	35	36	36
32	38	35	36	36
32	38	35	36	36
32	38	35	36	36
32	38	35	36	36
32	38	35	36	36
32	38	35	36	35
31	38	35	36	35
31	38	35	36	35
31	38	35	36	35
31	38	35	36	35
31	38	35	36	35
31	38	35	36	35
31	38	35	36	35
32	38	35	36	35
32	38	35	36	35
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	35
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	35	36	34
32	38	36	36	34
32	38	36	36	35
32	38	36	36	35
32	38	36	36	35
32	38	37	36	35
32	38	37	36	35
32	38	37	36	35
31	38	36	36	35
31	38	36	36	35
31	39	36	36	35
31	39	36	36	35
31	39	36	36	34
31	39	36	36	34
31	39	36	36	34
31	39	36	36	34
31	39	36	36	34
31	39	36	36	34
31	39	36	36	34
31	39	36	36	34
31	39	36	36	33
31	39	37	36	32
31	39	36	36	32
31	39	36	36	32
31	39	36	36	32
31	40	36	36	32
31	39	36	36	32
31	39	36	36	32
31	39	36	36	32
31	39	36	36	32
31	39	36	36	32
31	39	36	36	32
31	39	36	36	32
31	38	36	36	32
31	38	36	36	32
31	38	36	36	32
31	38	36	36	32
31	38	36	36	32
31	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	38	36	36	32
30	37	36	36	32
30	37	36	37	32
30	37	36	37	32
30	37	36	37	32
30	37	36	37	32
30	37	35	37	32
30	37	35	37	32
30	37	35	37	32
30	38	35	37	32
30	38	35	37	32
30	38	35	37	32
30	38	35	37	32
30	37	35	37	32
30	37	35	37	32
30	37	35	37	32
30	38	35	37	32
30	38	35	37	32
30	38	35	37	32
30	38	35	37	32
30	38	35	37	32
30	38	35	37	32
30	38	35	37	32
30	38	35	37	32
29	38	35	37	32
29	38	35	37	32
29	38	35	37	32
29	38	35	37	32
29	38	35	37	32
29	38	35	37	32
29	38	35	37	31
29	38	35	37	31
29	38	35	37	31
29	38	35	37	31
29	38	35	37	31
29	38	35	37	31
29	38	35	36	31
29	38	35	36	31
29	38	35	36	31
29	38	35	36	31
29	38	35	36	31
29	37	35	36	31
29	38	35	36	31
30	37	35	36	31
31	37	35	36	31
30	37	35	35	31
30	37	35	35	31
30	37	35	35	31
30	38	35	35	31
30	37	35	35	31
30	37	35	35	31
30	37	35	35	31
30	37	35	36	31
30	37	35	36	31
30	37	35	36	31
30	37	35	36	31
30	37	35	36	32
30	37	35	36	32
30	37	35	36	32
30	37	35	36	32
30	37	35	36	32
30	37	35	36	32
30	37	35	36	32
30	37	36	36	32
30	37	35	36	32
30	37	35	36	32
29	37	35	36	32
29	37	35	36	32
29	37	35	36	32
29	37	35	35	32
29	37	35	35	32
29	37	35	35	32
29	37	35	35	32
29	37	35	35	32
29	37	35	35	32
29	37	35	35	32
28	37	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	39	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	38	35	35	32
28	39	35	35	32
28	39	35	35	32
28	39	35	35	32
28	39	35	35	32
28	39	35	35	32
28	39	35	35	32
28	39	35	35	32
28	40	36	35	32
