"Model: 'Rev2D_ka10_kon3.07::3D sphere, deterministic'"
"Simulation: 'Simulation12' ()"
(SimID_173446765_0_ (PDE Simulation))
"Sim time range (0.0 0.199999999999986) (saved timepoints 4001)"
"Number of variables (14)"
"Variable names","A_PM","B_PM","C_PM","vcRegionVolume","vcRegionArea","vcRegionVolume_cell","vcRegionVolume_extracellular","J_r1","Size_cell","Size_EC","Size_PM","sobj_cell1_extracellular0_size","vobj_cell1_size","vobj_extracellular0_size"

"variable ('A_PM') times (0.0 0.127749999999994) "
,Time
Coordinates,,(roi=('mp0') coord=(X=-5.204170427930421E-18 Y=-0.282 Z=0.0)),(roi=('mp1') coord=(X=0.282 Y=-5.204170427930421E-18 Z=0.0))
,0.0266000000000002,31.467644058219374,31.46764408648495
,0.0266500000000002,31.464332423743027,31.464332467963832
,0.0267000000000003,31.461053094931813,31.461053117873814
,0.0267500000000003,31.457805746842464,31.457805707776323
,0.0268000000000003,31.454590144089185,31.454590082653326
,0.0268500000000003,31.45140598391522,31.45140594915774
,0.0269000000000003,31.448252963563814,31.44825301394248
,0.0269500000000003,31.445130649282817,31.44513072843293
,0.0270000000000003,31.442038739132908,31.442038787570443
,0.0270500000000003,31.438977000800193,31.43897701287105
,0.0271000000000003,31.435945171272703,31.435945169411944
,0.0271500000000003,31.432942987538457,31.43294302227032
,0.0272000000000003,31.429970053885793,31.429970105088398
,0.0272500000000003,31.42702606928193,31.427026102820502
,0.0273000000000003,31.42411073269408,31.42411070042095
,0.0273500000000003,31.421223895695157,31.421223831141656
,0.0274000000000003,31.418365295606293,31.41836525223729
,0.0274500000000003,31.415534669748617,31.415534720962526
,0.0275000000000003,31.412731536162585,31.412731634836746
,0.0275500000000003,31.409955604671097,31.40995567333652
,0.0276000000000003,31.407206743713523,31.407206765303748
,0.0276500000000003,31.404484821729238,31.404484839580338
,0.0277000000000003,31.401789369257102,31.401789387705033
,0.0277500000000003,31.39912014198099,31.399120156638066
,0.0278000000000003,31.396476895584765,31.396476893339663
,0.0278500000000003,31.393859458694088,31.393859446474014
,0.0279000000000003,31.39126756100442,31.391267549511692
,0.0279500000000003,31.38870091194057,31.38870090787668
,0.0280000000000003,31.386159250877203,31.386159253635473
,0.0280500000000003,31.383642360709015,31.383642363404014
,0.0281000000000003,31.381149974713527,31.381149978617216
,0.0281500000000003,31.378681850777276,31.378681857692534
,0.0282000000000003,31.376237746786806,31.376237759047424
,0.0282500000000003,31.37381746481427,31.373817474486096
,0.0283000000000003,31.371420771325255,31.371420774525102
,0.0283500000000003,31.369047432785337,31.369047429681
,0.0284000000000003,31.366697175401683,31.36669717548024
,0.0284500000000003,31.364369772821945,31.364369779655203
,0.0285000000000003,31.362064998693768,31.36206500993828
,0.0285500000000003,31.359782695208388,31.359782702101985
,0.0286000000000003,31.357522644459177,31.357522645078287
,0.0286500000000003,31.3552846285395,31.35528462779916
,0.0287000000000003,31.35306833809538,31.353068341087713
,0.0287500000000003,31.350873566473688,31.350873571560616
,0.0288000000000003,31.34870015970046,31.34870016285837
,0.0288500000000003,31.346547963801722,31.346547958621475
,0.0289000000000003,31.344416675517444,31.344416673825798
,0.0289500000000003,31.34230609972594,31.342306104214256
,0.0290000000000003,31.340216059518568,31.340216065462588
,0.0290500000000003,31.33814636274892,31.33814636697305
,0.0291000000000003,31.336096817270576,31.336096818147904
,0.0291500000000003,31.334067190443264,31.334067192276624
,0.0292000000000003,31.3320572852433,31.332057290504757
,0.0292500000000003,31.33006690464702,31.330066913977845
,0.0293000000000003,31.328095908944036,31.32809591470366
,0.0293500000000003,31.326144109263744,31.326144107666643
,0.0294000000000003,31.32421131673554,31.32421130785123
,0.0294500000000003,31.322297269657447,31.322297267034656
,0.0295000000000003,31.320401785146018,31.320401795215968
,0.0295500000000003,31.318524680317793,31.318524702394207
,0.0296000000000003,31.316665896085777,31.31666590677739
,0.0296500000000003,31.314825246149063,31.314825235918985
,0.0297000000000003,31.313002544206746,31.313002517372453
,0.0297500000000003,31.31119745281342,31.31119744456308
,0.0298000000000003,31.309409816064814,31.30940983784327
,0.0298500000000003,31.307639579503245,31.307639604114996
,0.0299000000000003,31.305886599117287,31.305886608036857
,0.0299500000000003,31.304150730895522,31.30415071426745
,0.0300000000000003,31.302431659070933,31.302431649902317
,0.0300500000000003,31.30072922491529,31.300729238943223
,0.0301000000000003,31.299043269700366,31.299043305391933
,0.0301500000000004,31.297373790907734,31.297373806888505
,0.0302000000000004,31.29572062388635,31.295720603759428
,0.0302500000000004,31.294083603985165,31.294083556331195
,0.0303000000000004,31.292462336975227,31.29246232228263
,0.0303500000000004,31.290856683329856,31.29085671954073
,0.0304000000000004,31.289266666798337,31.28926670442496
,0.0304500000000004,31.28769231112994,31.28769223325478
,0.0305000000000004,31.286133105601007,31.28613303354684
,0.0305500000000004,31.284588958966566,31.284588946813646
,0.0306000000000004,31.283059779981652,31.283059814567718
,0.0306500000000004,31.28154554274434,31.281545562469397
,0.0307000000000004,31.280046068274892,31.28004605327885
,0.0307500000000004,31.278561129466528,31.278561109777787
,0.0308000000000004,31.277090499212463,31.27709055474793
,0.0308500000000004,31.275634214230088,31.275634271115813
,0.0309000000000004,31.27419211702438,31.27419213202479
,0.0309500000000004,31.272764009441627,31.272763999583066
,0.0310000000000004,31.2713497355431,31.27134972910703
,0.0310500000000004,31.269949215889586,31.26994918039002
,0.0311000000000004,31.26856226722238,31.26856222547678
,0.0311500000000004,31.26718874873859,31.26718873399907
,0.0312000000000004,31.26582851963534,31.265828575588646
,0.0312500000000004,31.26448154108761,31.264481608606086
,0.0313000000000004,31.26314768866608,31.263147707298366
,0.0313500000000004,31.261826837941435,31.261826745912455
,0.0314000000000004,31.260518720967827,31.26051861943752
,0.0314500000000004,31.25922321251561,31.25922319654536
,0.0315000000000004,31.257940187355146,31.25794034590778
,0.0315500000000004,31.256669756685802,31.256669913731585
,0.0316000000000004,31.25541176842198,31.255411795541185
,0.0316500000000004,31.254165945372367,31.254165900712856
,0.0317000000000004,31.25293213463887,31.252932105716255
,0.0317500000000004,31.25171018332338,31.251710287021027
,0.0318000000000004,31.250500178896587,31.250500300186165
,0.0318500000000004,31.249302012208492,31.24930203791968
,0.0319000000000004,31.24811557410909,31.248115392929584
,0.0319500000000004,31.246940479972835,31.24694028785245
,0.0320000000000004,31.24577662945524,31.245776596840297
,0.0320500000000004,31.24462392221181,31.244624194045144
,0.0321000000000004,31.24348264519548,31.24348292490595
,0.0321500000000004,31.242352654040253,31.242352704572664
,0.0322000000000004,31.241233546525066,31.241233472725806
,0.0322500000000004,31.240124920428848,31.240125169045907
,0.0323000000000004,31.2390272878494,31.23902753991862
,0.0323500000000004,31.237940436382104,31.237940521190925
,0.0324000000000004,31.236864153622342,31.23686404870981
,0.0324500000000004,31.235798157587947,31.23579805095746
,0.0325000000000004,31.234742397607775,31.234742403885086
,0.0325500000000004,31.233696920646384,31.233696973729128
,0.0326000000000004,31.232661773668333,31.232661626726035
,0.0326500000000004,31.23163652051929,31.2316363650022
,0.0327000000000004,31.230621122109117,31.230621068002552
,0.0327500000000004,31.229615539347655,31.22961561517203
,0.0328000000000004,31.228619801640416,31.228619879798554
,0.0328500000000004,31.22763377171417,31.227633783335868
,0.0329000000000004,31.226657276942568,31.22665725441415
,0.0329500000000004,31.225690144699268,31.225690221663573
,0.0330000000000004,31.22473245162453,31.2247325374436
,0.0330500000000004,31.223784092208987,31.2237841183363
,0.0331000000000004,31.222844913355164,31.22284489728439
,0.0331500000000004,31.221914805886932,31.221914790470105
,0.0332000000000004,31.220993743501733,31.220993684643016
,0.0332500000000004,31.220081578892863,31.22008151586343
,0.0333000000000004,31.219178221998327,31.21917819933747
,0.0333500000000004,31.218283582756126,31.218283650271264
,0.0334000000000004,31.217397665646775,31.21739774780658
,0.0334500000000004,31.21652038839509,31.21652040763032
,0.0335000000000004,31.21565166872588,31.21565154542938
,0.0335500000000004,31.214791276373603,31.214791140045822
,0.0336000000000004,31.21393913715775,31.213939105712452
,0.0336500000000005,31.213095176897827,31.21309535666207
,0.0337000000000005,31.21225953672826,31.21225972269909
,0.0337500000000005,31.211432099759538,31.211432142225757
,0.0338000000000005,31.21061264325501,31.210612597084726
,0.0338500000000005,31.20980105617508,31.20980102032123
,0.0339000000000005,31.20899739751374,31.208997274847263
,0.0339500000000005,31.208201463094536,31.2082013417197
,0.0340000000000005,31.207413178966323,31.207413146018485
,0.0340500000000005,31.206632471177954,31.206632612823558
,0.0341000000000005,31.20585942304642,31.205859595029025
,0.0341500000000005,31.20509396780251,31.205094016677222
,0.0342000000000005,31.204336038677017,31.20433580181049
,0.0342500000000005,31.203585267518584,31.203585019996577
,0.0343000000000005,31.20284165118372,31.202841565498282
,0.0343500000000005,31.20210518652894,31.202105332578398
,0.0344000000000005,31.201376005078775,31.201376158096217
,0.0344500000000005,31.2006539864238,31.200653999868646
,0.0345000000000005,31.19993891583304,31.199938859417593
,0.0345500000000005,31.199230578575534,31.199230738264962
,0.0346000000000005,31.198529234693197,31.198529405692035
,0.0346500000000005,31.197834765339298,31.19783482332224
,0.0347000000000005,31.197147051667105,31.197146952779008
,0.0347500000000005,31.196465898699575,31.196465795719025
,0.0348000000000005,31.195791275847746,31.195791268612254
,0.0348500000000005,31.195123214713536,31.195123257202287
,0.0349000000000005,31.194461665226843,31.19446169236942
,0.0349500000000005,31.19380657731757,31.193806504993955
,0.0350000000000005,31.19315776842675,31.193157694268297
,0.0350500000000005,31.19251520735367,31.192515183474356
,0.0351000000000005,31.19187886289761,31.19187889589403
,0.0351500000000005,31.19124871522779,31.191248751042302
,0.0352000000000005,31.190624687230123,31.19062469784742
,0.0352500000000005,31.190006701790526,31.190006685237634
,0.0353000000000005,31.18939468111693,31.189394664684663
,0.0353500000000005,31.188788576311406,31.188788574332236
,0.0354000000000005,31.188188338476024,31.188188352324087
,0.0354500000000005,31.187593922332365,31.187593936918592
,0.0355000000000005,31.187005267741647,31.18700527304594
,0.0355500000000005,31.186422314565082,31.18642230563633
,0.0356000000000005,31.185844997209085,31.185844983816885
,0.0356500000000005,31.185273261761978,31.185273253977705
,0.0357000000000005,31.184707054312085,31.184707062508892
,0.0357500000000005,31.184146334732446,31.184146351065923
,0.0358000000000005,31.183591051857054,31.183591063778646
,0.0358500000000005,31.183041154519906,31.183041144776908
,0.0359000000000005,31.18249657192072,31.182496549873196
,0.0359500000000005,31.181957247503856,31.181957231989855
,0.0360000000000005,31.181423124713675,31.181423144049226
,0.0360500000000005,31.180894185470102,31.18089422167569
,0.0361000000000005,31.180370386737057,31.180370410010962
,0.0361500000000005,31.179851685478447,31.179851654196767
,0.0362000000000005,31.179337982199414,31.179337928001054
,0.0362500000000005,31.178829218419082,31.17882918784926
,0.0363000000000005,31.178325374052406,31.178325373559353
,0.0363500000000005,31.17782642041123,31.177826429307913
,0.0364000000000005,31.177332328807402,31.17733229927152
,0.0364500000000005,31.176842999736234,31.176842961135826
,0.0365000000000005,31.176358386754842,31.176358366754805
,0.0365500000000005,31.175878443420352,31.175878467982425
,0.0366000000000005,31.175403164960027,31.175403204654813
,0.0366500000000005,31.174932513319213,31.174932531360657
,0.0367000000000005,31.174466450443248,31.17446640268864
,0.0367500000000005,31.174004862380254,31.174004798386274
,0.0368000000000005,31.17354770150594,31.173547673047935
,0.0368500000000005,31.173094920196014,31.173094981267994
,0.0369000000000005,31.172646568552285,31.172646653383175
,0.0369500000000005,31.172202610066826,31.172202649699873
,0.0370000000000005,31.171762949156935,31.171762945346885
,0.0370500000000005,31.17132751599194,31.17132750325898
,0.0371000000000005,31.170896308541362,31.17089626894706
,0.0371500000000006,31.170469252037986,31.17046921354304
,0.0372000000000006,31.17004630906657,31.170046295543088
,0.0372500000000006,31.169627442211873,31.169627473443374
,0.0373000000000006,31.169212654057404,31.16921269462788
,0.0373500000000006,31.16880190640122,31.16880192114721
,0.0374000000000006,31.168395161041385,31.168395115051972
,0.0374500000000006,31.1679923153518,31.167992257133587
,0.0375000000000006,31.16759332933676,31.167593307571003
,0.0375500000000006,31.16719816300057,31.16719822654317
,0.0376000000000006,31.16680687105028,31.1668069518517
,0.0376500000000006,31.166419417908696,31.166419449251148
,0.0377000000000006,31.166035767998626,31.166035684496062
,0.0377500000000006,31.165655757659152,31.165655652562883
,0.0378000000000006,31.16527935052707,31.16527931379043
,0.0378500000000006,31.16490659482483,31.16490661040153
,0.0379000000000006,31.16453753877489,31.164537484619025
,0.0379500000000006,31.16417200921838,31.164171947836103
,0.0380000000000006,31.16380998561316,31.163809957062416
,0.0380500000000006,31.163451447417096,31.163451469307617
,0.0381000000000006,31.16309641149839,31.163096440801613
,0.0381500000000006,31.16274483049224,31.162744842691968
,0.0382000000000006,31.162396646773995,31.162396647196832
,0.0382500000000006,31.162051820954076,31.162051821489314
,0.0383000000000006,31.161710337853716,31.161710328542245
,0.0383500000000006,31.161372150495446,31.161372140609487
,0.0384000000000006,31.16103722779762,31.161037225529686
,0.0384500000000006,31.16070553867861,31.160705551141493
,0.0385000000000006,31.16037706764285,31.16037708231182
,0.0385500000000006,31.160051783573902,31.160051788570698
,0.0386000000000006,31.159729655355306,31.15972963944817
,0.0386500000000006,31.159410628327464,31.1594106100851
,0.0387000000000006,31.1590946742398,31.159094669162823
,0.0387500000000006,31.15878176484174,31.15878178536268
,0.0388000000000006,31.158471899973314,31.158471924254204
,0.0388500000000006,31.158165050299548,31.158165057824696
,0.0389000000000006,31.157861186485473,31.15786115806146
,0.0389500000000006,31.157560235472683,31.15756020139658
,0.0390000000000006,31.157262168421873,31.157262157697016
,0.0390500000000006,31.156966956493736,31.156966996829723
,0.0391000000000006,31.15667464285553,31.156674687420296
,0.0391500000000006,31.156385190164308,31.15638520502782
,0.0392000000000006,31.156098529119443,31.156098524401372
,0.0392500000000006,31.15581459042031,31.15581462029002
,0.0393000000000006,31.155533422274104,31.15553345330627
,0.0393500000000006,31.155254994987885,31.155255003491764
,0.0394000000000006,31.15497925750127,31.154979251394153
,0.0394500000000006,31.15470617350218,31.154706169071723
,0.0395000000000006,31.154435706678537,31.154435728582758
,0.0395500000000006,31.154167874336064,31.154167898325618
,0.0396000000000006,31.153902652839005,31.153902656273257
,0.0396500000000006,31.153640018551595,31.153639980398633
,0.0397000000000006,31.15337988985336,31.15337985230606
,0.0397500000000006,31.153122243876116,31.15312224124447
,0.0398000000000006,31.15286705775169,31.152867116462808
,0.0398500000000006,31.152614393005106,31.152614448562513
,0.0399000000000006,31.1523642186071,31.152364224910606
,0.0399500000000006,31.15211650352841,31.152116432874095
,0.0400000000000006,31.151871110664015,31.1518710465048
,0.0400500000000006,31.151628029686247,31.151628026591105
,0.0401000000000006,31.151387318468476,31.151387342578808
,0.0401500000000006,31.151149034884053,31.151148963913712
,0.0402000000000006,31.150912992881103,31.15091292494171
,0.0402500000000006,31.150679198325964,31.150679179330204
,0.0403000000000006,31.150447657084964,31.150447680746595
,0.0403500000000006,31.150218391946186,31.15021841277682
,0.0404000000000006,31.149991363393067,31.1499913643763
,0.0404500000000006,31.14976653190904,31.149766524500475
,0.0405000000000006,31.149543855445163,31.149543853377875
,0.0405500000000006,31.149323320077176,31.149323322684243
,0.0406000000000006,31.149104922045588,31.14910492228683
,0.0406500000000007,31.148888643089744,31.14888864050712
,0.0407000000000007,31.14867445381323,31.148674444827893
,0.0407500000000007,31.148462336326013,31.14846232902371
,0.0408000000000007,31.148252272084306,31.148252269099697
,0.0408500000000007,31.148044242544312,31.148044241060973
,0.0409000000000007,31.14783822064015,31.147838218062816
,0.0409500000000007,31.147634186198957,31.147634183186007
,0.0410000000000007,31.14743211904786,31.14743211951132
,0.0410500000000007,31.14723201234273,31.147232014769052
,0.0411000000000007,31.147033847600134,31.147033848389828
,0.0411500000000007,31.146837606336632,31.14683759980426
,0.0412000000000007,31.14664325077984,31.146643243047205
,0.0412500000000007,31.146450763283447,31.1464507611497
,0.0413000000000007,31.146260126201145,31.1462601371428
,0.0413500000000007,31.14607135094347,31.146071362402193
,0.0414000000000007,31.14588441686849,31.145884418118957
,0.0414500000000007,31.145699303334275,31.14569928548417
,0.0415000000000007,31.145515951815167,31.145515935795945
,0.0415500000000007,31.145334353570046,31.145334352841466
,0.0416000000000007,31.145154499857796,31.14515452040791
,0.0416500000000007,31.14497641461599,31.14497643214141
,0.0417000000000007,31.144800073758063,31.144800072346246
,0.0417500000000007,31.144625428029286,31.144625418744887
,0.0418000000000007,31.144452456843158,31.14445245188107
,0.0418500000000007,31.144281169836418,31.144281156040186
,0.0419000000000007,31.14411152619803,31.144111515487783
,0.0419500000000007,31.14394351629922,31.14394351416858
,0.0420000000000007,31.1437771305112,31.143777136027303
,0.0420500000000007,31.143612362439974,31.1436123672775
,0.0421000000000007,31.143449192308832,31.14344919230931
,0.0421500000000007,31.14328760034106,31.143287595512877
,0.0422000000000007,31.143127563453472,31.143127558883556
,0.0422500000000007,31.142969070082962,31.14296906826712
,0.0423000000000007,31.142812108666423,31.14281210950935
,0.0423500000000007,31.14265666996534,31.142656671903627
,0.0424000000000007,31.14250273670762,31.1425027392146
,0.0424500000000007,31.14235029162116,31.142350295206924
,0.0425000000000007,31.142199317497177,31.142199319192443
,0.0425500000000007,31.14204980117392,31.1420497987125
,0.0426000000000007,31.14190172948962,31.141901721308432
,0.0426500000000007,31.141755089729354,31.141755084309484
,0.0427000000000007,31.141609868949477,31.141609871983306
,0.0427500000000007,31.1414660531151,31.141466060348186
,0.0428000000000007,31.141323627326386,31.14132363294466
,0.0428500000000007,31.141182576683505,31.14118257331327
,0.0429000000000007,31.141042889601973,31.141042885369327
,0.0429500000000007,31.14090455418478,31.14090455568735
,0.0430000000000007,31.140767558534918,31.14076757084186
,0.0430500000000007,31.14063188570942,31.140631898146015
,0.0431000000000007,31.14049752135297,31.140497523789623
,0.0431500000000007,31.140364451110237,31.140364433962496
,0.0432000000000007,31.140232671427903,31.140232653996566
,0.0432500000000007,31.140102171158432,31.14010217025218
,0.0433000000000007,31.139972939154294,31.139972969089683
,0.0433500000000007,31.139844947410634,31.139844975836272
,0.0434000000000007,31.139718185280397,31.139718189113267
,0.0434500000000007,31.139592650910767,31.139592638785
,0.0435000000000007,31.13946834244893,31.13946835471579
,0.0435500000000007,31.139345226048096,31.139345248767324
,0.0436000000000007,31.139223294073908,31.139223308572266
,0.0436500000000007,31.139102544511367,31.13910254555103
,0.0437000000000007,31.13898296667232,31.13898296278518
,0.0437500000000007,31.138864534059785,31.13886452703553
,0.0438000000000007,31.138747254900323,31.13874724747799
,0.0438500000000007,31.138631118234844,31.138631112901013
,0.0439000000000007,31.138516113104252,31.138516112093043
,0.0439500000000007,31.138402200501584,31.138402206534305
,0.0440000000000007,31.13828937380859,31.138289384185352
,0.0440500000000007,31.138177626407025,31.138177633006737
,0.0441000000000007,31.138066992535492,31.138066987278737
,0.0441500000000008,31.137957448594644,31.137957436479653
,0.0442000000000008,31.137848970985125,31.13784897008778
,0.0442500000000008,31.13774149737855,31.137741513710157
,0.0443000000000008,31.137635044468766,31.13763506430142
,0.0443500000000008,31.137529642674583,31.137529649554857
,0.0444000000000008,31.13742527478909,31.137425271643483
,0.0444500000000008,31.1373219236054,31.137321932740317
,0.0445000000000008,31.137219551826448,31.137219570150435
,0.0445500000000008,31.13711816025898,31.137118174301214
,0.0446000000000008,31.13701774970974,31.137017735620034
,0.0446500000000008,31.13691832702351,31.136918297632285
,0.0447000000000008,31.13681987241039,31.136819854019954
,0.0447500000000008,31.13672235831439,31.136722357983512
,0.0448000000000008,31.136625757179523,31.136625762723437
,0.0448500000000008,31.136530121171734,31.13653011813913
,0.0449000000000008,31.136435424458817,31.13643541552207
,0.0449500000000008,31.136341630576915,31.13634162731362
,0.0450000000000008,31.13624870306218,31.136248725955156
,0.0450500000000008,31.13615670682318,31.136156726403268
,0.0451000000000008,31.136065628957933,31.13606562588483
,0.0451500000000008,31.135975415205635,31.135975405679346
,0.0452000000000008,31.135886011305484,31.135886047066347
,0.0452500000000008,31.135797525956153,31.135797557635758
,0.0453000000000008,31.13570992389524,31.135709926083162
,0.0453500000000008,31.135623148463488,31.135623138987757
,0.0454000000000008,31.13553719195256,31.13553718924632
,0.0454500000000008,31.135452101051914,31.135452073309562
,0.0455000000000008,31.135367799337484,31.13536777691293
,0.0455500000000008,31.135284296061943,31.13528429431999
,0.0456000000000008,31.13520160047797,31.135201619794312
,0.0456500000000008,31.135119732586016,31.13511974577834
,0.0457000000000008,31.135038663942623,31.13503866250626
,0.0457500000000008,31.134958366104346,31.13495836021226
,0.0458000000000008,31.134878834939833,31.134878835813648
,0.0458500000000008,31.134800077234882,31.134800082541524
,0.0459000000000008,31.13472209977528,31.13472209362698
,0.0459500000000008,31.13464486449077,31.134644852337683
,0.0460000000000008,31.134568357922447,31.134568353200777
,0.0460500000000008,31.134492639492763,31.13449261106366
,0.0461000000000008,31.13441761612925,31.134417588453317
,0.0461500000000008,31.134343282297454,31.134343279021127
,0.0462000000000008,31.134269632462914,31.13426967641846
,0.0462500000000008,31.134196771306506,31.134196813029583
,0.0463000000000008,31.134124668980277,31.134124671418135
,0.0463500000000008,31.134053295636285,31.13405323414776
,0.0464000000000008,31.13398250349556,31.13398244864472
,0.0464500000000008,31.133912330224238,31.133912328931856
,0.0465000000000008,31.133842813488464,31.13384288903202
,0.0465500000000008,31.13377409580467,31.133774160284204
,0.0466000000000008,31.133706105560805,31.133706107105763
,0.0466500000000008,31.133638708460445,31.133638686619214
,0.0467000000000008,31.133571919105368,31.133571908366815
,0.0467500000000008,31.133505752097353,31.13350578189081
,0.0468000000000008,31.13344027066101,31.133440301369962
,0.0468500000000008,31.13337544798145,31.1333754517055
,0.0469000000000008,31.133311257243797,31.13331121779866
,0.0469500000000008,31.133247643516157,31.133247606082755
,0.0470000000000008,31.133184622311106,31.133184618875454
,0.0470500000000008,31.13312220914121,31.13312225849443
,0.0471000000000008,31.13306043846537,31.13306048845612
,0.0471500000000008,31.132999283503146,31.13299929613285
,0.0472000000000008,31.132938702358096,31.132938694446032
,0.0472500000000008,31.132878653133776,31.13287869631707
,0.0473000000000008,31.132819233297223,31.132819271534128
,0.0473500000000008,31.13276040454969,31.132760418229527
,0.0474000000000008,31.132702128592427,31.132702134535602
,0.0474500000000008,31.13264441081866,31.13264441358739
,0.0475000000000008,31.13258725322433,31.132587251219903
,0.0475500000000008,31.132530646900474,31.132530644315
,0.0476000000000008,31.132474582938123,31.13247458975455
,0.0476500000000009,31.13241906386708,31.132419070962605
,0.0477000000000009,31.132364082845182,31.132364084870108
,0.0477500000000009,31.13230963151757,31.13230963125178
,0.0478000000000009,31.132255705168514,31.13225570651488
,0.0478500000000009,31.132202304714692,31.13220229982413
,0.0479000000000009,31.132149416477038,31.13214941183469
,0.0479500000000009,31.132097036097143,31.132097037497385
,0.0480000000000009,31.132045159216595,31.13204517176304
,0.0480500000000009,31.131993791140296,31.131993803120285
,0.0481000000000009,31.131942924504198,31.131942926735018
,0.0481500000000009,31.13189255194425,31.131892537773137
,0.0482000000000009,31.13184265442934,31.131842642588644
,0.0482500000000009,31.131793233824208,31.131793235687052
,0.0483000000000009,31.131744291993584,31.131744311573865
,0.0483500000000009,31.131695835109834,31.13169584983185
,0.0484000000000009,31.13164784893234,31.131647848003546
,0.0484500000000009,31.131600318389474,31.131600313247507
,0.0485000000000009,31.131553244715445,31.13155324401865
,0.0485500000000009,31.131506631119628,31.131506623143714
,0.0486000000000009,31.131460466382922,31.131460457844955
,0.0486500000000009,31.13141474499492,31.131414744771305
,0.0487000000000009,31.131369461445217,31.13136948057168
,0.0487500000000009,31.131324624054507,31.13132464323978
,0.0488000000000009,31.131280225436207,31.131280227943307
,0.0488500000000009,31.131236258203728,31.131236229849968
,0.0489000000000009,31.131192701202355,31.131192674537193
,0.0489500000000009,31.131149559591183,31.131149557564342
,0.0490000000000009,31.13110684455361,31.13110685425907
,0.0490500000000009,31.131064567273032,31.13106453994903
,0.0491000000000009,31.13102266770205,31.13102264254871
,0.0491500000000009,31.13098116649151,31.130981160405756
,0.0492000000000009,31.130940084292245,31.130940091867803
,0.0492500000000009,31.13089939694577,31.130899402330524
,0.0493000000000009,31.1308590954017,31.130859093410052
,0.0493500000000009,31.130819183038025,31.130819179103703
,0.0494000000000009,31.13077966157621,31.130779659256156
,0.0494500000000009,31.130740532737725,31.130740533712096
,0.0495000000000009,31.130701771438115,31.130701772461883
,0.0495500000000009,31.130663377131736,31.130663376720612
,0.0496000000000009,31.130625349272947,31.130625347703365
,0.0496500000000009,31.130587701146375,31.130587700647435
,0.0497000000000009,31.130550425946232,31.130550426922536
,0.0497500000000009,31.130513516866717,31.130513517898386
,0.0498000000000009,31.130476947818746,31.130476946600115
,0.0498500000000009,31.130440721612626,31.1304407187333
,0.0499000000000009,31.13040484105867,31.13040484000352
,0.0499500000000009,31.130369323975778,31.130369326800324
,0.0500000000000009,31.13033416067923,31.130334165296375
,0.0500500000000009,31.130299331802306,31.13029933438218
,0.0501000000000009,31.130264833320062,31.130264833466825
,0.0501500000000009,31.13023067049964,31.130230671236415
,0.0502000000000009,31.130196835690278,31.130196836173276
,0.0502500000000009,31.1301633258576,31.130163325480986
,0.0503000000000009,31.13013013796722,31.13013013636313
,0.0503500000000009,31.13009727355059,31.130097272879134
,0.0504000000000009,31.130064730069584,31.13006473124345
,0.0504500000000009,31.130032504986087,31.130032507670553
,0.0505000000000009,31.1300005867428,31.130000587606585
,0.0505500000000009,31.12996897192217,31.12996897044995
,0.0506000000000009,31.129937657106655,31.12993765559906
,0.0506500000000009,31.12990665186078,31.129906653581784
,0.0507000000000009,31.129875953650654,31.129875957692697
,0.0507500000000009,31.1298455599424,31.129845561226357
,0.0508000000000009,31.12981545001491,31.129815446734327
,0.0508500000000009,31.129785620130935,31.12978561578389
,0.0509000000000009,31.129756079786407,31.129756078547913
,0.0509500000000009,31.129726838477257,31.129726845199254
,0.0510000000000009,31.129697874715596,31.12969787881796
,0.0510500000000009,31.129669185842037,31.12966918436178
,0.051100000000001,31.129640773451367,31.129640770997806
,0.051150000000001,31.129612638043703,31.129612637829187
,0.051200000000001,31.129584780119167,31.12958478395908
,0.051250000000001,31.129557188271825,31.129557190554156
,0.051300000000001,31.129529859416003,31.12952985794763
,0.051350000000001,31.12950279046602,31.129502786472713
,0.051400000000001,31.129475987684852,31.12947598609658
,0.051450000000001,31.129449449805403,31.129449451725378
,0.051500000000001,31.129423175560568,31.12942317826526
,0.051550000000001,31.129397146949696,31.129397145763427
,0.051600000000001,31.129371360602146,31.129371356484764
,0.051650000000001,31.129345823887217,31.12934582207722
,0.051700000000001,31.129320544174206,31.129320554188737
,0.051750000000001,31.129295506627066,31.129295514423376
,0.051800000000001,31.12927070736142,31.129270707910713
,0.051850000000001,31.129246142492885,31.129246139780324
,0.051900000000001,31.129221819242037,31.129221819994605
,0.051950000000001,31.129197736654174,31.12919774102282
,0.052000000000001,31.129173887293383,31.12917388986918
,0.052050000000001,31.129150263723755,31.12915025353788
,0.052100000000001,31.129126867678135,31.129126857424463
,0.052150000000001,31.129103699403256,31.1291036968301
,0.052200000000001,31.12908075666348,31.129080758057057
,0.052250000000001,31.129058035261963,31.12905803537341
,0.052300000000001,31.12903553180512,31.129035537151545
,0.052350000000001,31.129013246371567,31.12901325180989
,0.052400000000001,31.128991176750898,31.12899117737028
,0.052450000000001,31.128969320732704,31.12896931185455
,0.052500000000001,31.12894767390586,31.128947664436268
,0.052550000000001,31.128926235551244,31.12892623349609
,0.052600000000001,31.12890500494974,31.12890501741468
,0.052650000000001,31.12888398245343,31.12888399513029
,0.052700000000001,31.128863163180075,31.128863165110975
,0.052750000000001,31.12884254224743,31.128842525824783
,0.052800000000001,31.128822119127957,31.12882210196938
